temperature,humidity,smoke_gas_level,flame_detected,label
32,48.8,821,0,Gas Leakage
32.2,27.4,877,0,Gas Leakage
32,38.5,1037,0,Gas Leakage
38.5,37.1,1090,0,Gas Leakage
29.6,52.7,927,0,Gas Leakage
35.2,34.7,788,1,Gas Leakage
32.8,46.4,907,0,Gas Leakage
37.5,41.1,898,0,Gas Leakage
31,51.8,955,0,Gas Leakage
35.6,53.5,904,0,Gas Leakage
33.5,28.2,676,0,Gas Leakage
35.7,30.3,683,0,Gas Leakage
39.3,35.6,900,0,Gas Leakage
37,33.8,776,0,Gas Leakage
36.3,35.3,748,0,Gas Leakage
36.6,49,749,0,Gas Leakage
43.3,52.4,862,0,Gas Leakage
40.3,46.7,1051,0,Gas Leakage
34.1,54.1,942,0,Gas Leakage
32.5,48.1,914,0,Gas Leakage
38.9,43.4,669,0,Gas Leakage
44.7,34.5,837,0,Gas Leakage
38.4,48,995,0,Gas Leakage
40.4,26,712,0,Gas Leakage
43.1,35.7,937,0,Gas Leakage
40,35.4,754,0,Gas Leakage
35.9,37.3,1044,0,Gas Leakage
39,53.8,940,0,Gas Leakage
40.8,28.4,1049,0,Gas Leakage
40.9,25.5,975,0,Gas Leakage
36.5,42.7,700,0,Gas Leakage
44.3,48.6,837,0,Gas Leakage
42.2,28.7,845,0,Gas Leakage
30.2,26.5,830,0,Gas Leakage
34.5,28,983,0,Gas Leakage
35.5,50.6,756,0,Gas Leakage
30.1,26.5,806,0,Gas Leakage
30.5,32.3,994,0,Gas Leakage
38.8,26.6,667,0,Gas Leakage
32,33.1,1093,0,Gas Leakage
44.9,41.5,978,0,Gas Leakage
37,47,913,0,Gas Leakage
40.2,42.8,880,0,Gas Leakage
32.7,29.5,714,0,Gas Leakage
34,38.7,1028,0,Gas Leakage
35.5,49,731,0,Gas Leakage
34.1,41.9,774,0,Gas Leakage
28.2,33.5,677,0,Gas Leakage
30,26.9,911,0,Gas Leakage
30.1,46.4,706,0,Gas Leakage
35.9,44.2,1056,0,Gas Leakage
40.5,28.2,916,0,Gas Leakage
43.5,36.8,992,0,Gas Leakage
35.3,27.3,756,0,Gas Leakage
34.2,29.1,724,0,Gas Leakage
35.8,40.2,964,0,Gas Leakage
37,36.9,893,0,Gas Leakage
37.7,32.5,883,0,Gas Leakage
33.7,38.6,848,0,Gas Leakage
43.3,43.8,1036,0,Gas Leakage
44.5,48.7,724,0,Gas Leakage
36.9,33.5,957,1,Gas Leakage
42.1,36.6,886,0,Gas Leakage
37.3,29.8,1068,0,Gas Leakage
44,39.1,660,0,Gas Leakage
37.7,36.3,1061,0,Gas Leakage
42.9,28.5,850,0,Gas Leakage
38.8,38.1,783,0,Gas Leakage
32.8,52.4,1096,0,Gas Leakage
33.8,27.4,1059,0,Gas Leakage
40.1,40,823,0,Gas Leakage
40.3,40.9,693,0,Gas Leakage
36.9,39.5,1035,0,Gas Leakage
38.3,40.6,957,0,Gas Leakage
42.9,40,984,0,Gas Leakage
42.2,46.1,831,0,Gas Leakage
29.5,48.5,968,0,Gas Leakage
30.9,32.8,926,0,Gas Leakage
37.5,48.2,930,0,Gas Leakage
44.9,46.9,1072,0,Gas Leakage
28.4,33.2,855,0,Gas Leakage
37.9,51,711,0,Gas Leakage
32,36.9,1006,0,Gas Leakage
33.8,40.1,835,1,Gas Leakage
29.7,54.7,692,0,Gas Leakage
42,38.9,1100,0,Gas Leakage
42.8,54.8,1040,0,Gas Leakage
43.3,43.4,920,0,Gas Leakage
37.6,36.9,822,0,Gas Leakage
32.2,32.4,1016,0,Gas Leakage
39.1,53.4,830,0,Gas Leakage
36,48.1,886,0,Gas Leakage
34.1,43.4,1087,1,Gas Leakage
38.8,54.9,884,0,Gas Leakage
32.6,30.8,779,0,Gas Leakage
28,34,1038,0,Gas Leakage
41.5,44.3,776,0,Gas Leakage
30,50.4,992,0,Gas Leakage
31,51.1,780,0,Gas Leakage
29.1,31.7,1006,0,Gas Leakage
36,49.2,863,0,Gas Leakage
38.9,42.9,881,0,Gas Leakage
42.9,49.7,781,0,Gas Leakage
44.3,31.8,750,0,Gas Leakage
29.4,48.4,1092,0,Gas Leakage
36.4,42.5,1073,0,Gas Leakage
42.5,28.6,1022,0,Gas Leakage
40,44.2,873,1,Gas Leakage
34.8,30.6,703,0,Gas Leakage
42.1,42.2,1090,0,Gas Leakage
30.2,46.4,678,0,Gas Leakage
37.5,46.1,1050,0,Gas Leakage
39,53.2,1007,0,Gas Leakage
32.1,53.8,923,0,Gas Leakage
42.8,53.9,845,0,Gas Leakage
41.1,47.4,1035,0,Gas Leakage
33.6,32.2,944,0,Gas Leakage
29.8,25.8,885,0,Gas Leakage
41.7,48.5,965,0,Gas Leakage
36.9,44.3,1080,0,Gas Leakage
31.9,51.3,703,0,Gas Leakage
42.4,31.4,1013,0,Gas Leakage
37.9,32,796,0,Gas Leakage
30.4,38.7,842,0,Gas Leakage
42.6,49.8,1086,0,Gas Leakage
28.8,28.5,1029,0,Gas Leakage
35.1,33.5,865,0,Gas Leakage
32.5,49.9,813,0,Gas Leakage
28.1,33.5,781,0,Gas Leakage
38.7,27.6,825,0,Gas Leakage
35.4,31.4,736,0,Gas Leakage
39.9,44.8,816,0,Gas Leakage
34.1,34.5,1063,0,Gas Leakage
39.5,44.2,696,0,Gas Leakage
28.6,39.9,808,0,Gas Leakage
40.5,35.5,730,0,Gas Leakage
42.8,28,1036,0,Gas Leakage
30.8,40.9,989,0,Gas Leakage
35.4,50.7,1047,0,Gas Leakage
43.7,54,1063,0,Gas Leakage
43.5,28.9,695,0,Gas Leakage
43.5,45,898,0,Gas Leakage
31.1,30.3,1038,0,Gas Leakage
40.5,49.7,820,0,Gas Leakage
28.6,38.2,652,0,Gas Leakage
41.6,40.3,733,0,Gas Leakage
37.6,29.4,766,0,Gas Leakage
40.9,33,734,0,Gas Leakage
37.9,42.8,943,0,Gas Leakage
32.3,32,1027,0,Gas Leakage
37.3,39.7,956,0,Gas Leakage
39.4,43.6,665,0,Gas Leakage
36.1,49,1010,0,Gas Leakage
44.4,34.4,1081,0,Gas Leakage
44.1,33.1,822,0,Gas Leakage
34.9,47,924,0,Gas Leakage
44.8,48.9,899,0,Gas Leakage
30.9,48.2,1024,0,Gas Leakage
38.2,49,675,0,Gas Leakage
42.1,30.8,722,0,Gas Leakage
29.9,44.3,803,0,Gas Leakage
35.9,46,696,0,Gas Leakage
38.8,32.5,946,0,Gas Leakage
42.4,27.2,1008,0,Gas Leakage
43,48,650,0,Gas Leakage
29.1,51.7,850,0,Gas Leakage
44.4,54.9,1048,0,Gas Leakage
32.4,44.5,907,0,Gas Leakage
29.9,38.2,944,0,Gas Leakage
34.7,44.5,850,0,Gas Leakage
39.8,33.6,880,0,Gas Leakage
29.9,50.5,1079,0,Gas Leakage
28.1,32.2,842,0,Gas Leakage
31.3,33.6,1044,0,Gas Leakage
31.4,44.1,1097,0,Gas Leakage
41.9,53.2,653,0,Gas Leakage
39.5,52.2,1041,0,Gas Leakage
35.1,26,841,0,Gas Leakage
33.5,46.4,732,0,Gas Leakage
34.5,40.7,916,0,Gas Leakage
28.8,35.7,722,1,Gas Leakage
31.8,40.2,901,0,Gas Leakage
37.6,37.9,904,0,Gas Leakage
39.2,54.3,862,0,Gas Leakage
32.8,40.8,761,0,Gas Leakage
44.7,41.3,700,0,Gas Leakage
41.8,30.8,984,0,Gas Leakage
29.8,27.9,1029,0,Gas Leakage
28.8,51.3,841,0,Gas Leakage
41.2,54.6,993,0,Gas Leakage
33.9,26.3,1031,0,Gas Leakage
36,45,909,0,Gas Leakage
32.1,37.9,875,0,Gas Leakage
32.7,36.5,710,0,Gas Leakage
32.1,30.7,743,1,Gas Leakage
41,27.3,975,0,Gas Leakage
38,51.5,970,0,Gas Leakage
37.4,25.3,1088,0,Gas Leakage
41,27.3,1037,0,Gas Leakage
39.9,28.7,876,0,Gas Leakage
38.5,36.9,758,0,Gas Leakage
38.1,54.6,831,0,Gas Leakage
40.7,52.7,748,0,Gas Leakage
41.2,47.1,832,0,Gas Leakage
33.5,36.3,829,0,Gas Leakage
44.3,48.8,1008,0,Gas Leakage
35.7,31.1,692,0,Gas Leakage
36.9,30.8,1012,0,Gas Leakage
39.7,26.8,834,0,Gas Leakage
42.3,26.4,1043,0,Gas Leakage
36.2,26.5,666,0,Gas Leakage
41.5,36.5,882,1,Gas Leakage
39.4,42.7,928,0,Gas Leakage
40.3,52.5,735,0,Gas Leakage
38.2,25.2,749,0,Gas Leakage
43.2,31.1,712,0,Gas Leakage
30,27.9,1056,0,Gas Leakage
33.6,26.1,844,0,Gas Leakage
36.6,48.9,696,0,Gas Leakage
40.9,30,847,0,Gas Leakage
39.7,27,887,0,Gas Leakage
37.8,39.5,828,0,Gas Leakage
42.8,42.5,995,0,Gas Leakage
42.1,39.5,968,0,Gas Leakage
43.5,39.5,880,0,Gas Leakage
36.2,48.9,965,0,Gas Leakage
30.7,35.3,1018,0,Gas Leakage
41.9,33.4,680,0,Gas Leakage
37.7,29.5,966,0,Gas Leakage
39.5,31.2,1090,0,Gas Leakage
39.9,29,1032,0,Gas Leakage
32.6,43,851,1,Gas Leakage
29.6,49.7,1098,0,Gas Leakage
39.1,47.2,915,0,Gas Leakage
34.2,51.7,998,0,Gas Leakage
39.3,39,1079,0,Gas Leakage
36.8,34.9,767,0,Gas Leakage
41.2,51.3,921,0,Gas Leakage
36.6,51.4,1098,0,Gas Leakage
44.1,53.7,815,0,Gas Leakage
43.3,48.9,1027,0,Gas Leakage
32.8,48.7,1002,0,Gas Leakage
37.5,49.4,858,0,Gas Leakage
35.3,47.5,1085,0,Gas Leakage
31.1,32.8,752,0,Gas Leakage
33.8,48,759,0,Gas Leakage
31.8,33.7,996,0,Gas Leakage
40.7,32.2,1074,0,Gas Leakage
36.9,31.5,799,0,Gas Leakage
38.7,53.8,787,0,Gas Leakage
37.3,37.9,703,0,Gas Leakage
35.1,49.4,773,0,Gas Leakage
43.5,47.8,726,0,Gas Leakage
40.4,37.8,747,0,Gas Leakage
37.4,43.7,997,0,Gas Leakage
28.4,25.2,687,0,Gas Leakage
42.8,26.5,768,0,Gas Leakage
35.1,27.8,923,0,Gas Leakage
44.2,40,827,0,Gas Leakage
39,33.3,1009,0,Gas Leakage
28.3,25.3,1038,0,Gas Leakage
29.2,32.5,957,0,Gas Leakage
28,31,794,1,Gas Leakage
31.2,34.3,966,0,Gas Leakage
33.9,48.9,693,0,Gas Leakage
37.4,26.8,803,0,Gas Leakage
30.6,53.4,981,0,Gas Leakage
28.6,34.1,867,0,Gas Leakage
42,35.9,1090,1,Gas Leakage
30.5,27.9,763,0,Gas Leakage
34.2,30,747,0,Gas Leakage
41.2,43,664,0,Gas Leakage
41.6,50.6,904,0,Gas Leakage
31.1,37.9,1035,0,Gas Leakage
39.4,26.3,1026,0,Gas Leakage
36.8,38.6,679,0,Gas Leakage
40.2,26.3,732,0,Gas Leakage
33.7,45.7,827,0,Gas Leakage
37.2,39.3,1100,0,Gas Leakage
42.3,28.7,669,0,Gas Leakage
43.6,27.8,844,0,Gas Leakage
40.6,43.8,693,0,Gas Leakage
36.6,25.6,804,0,Gas Leakage
32.4,28.9,697,0,Gas Leakage
29.7,40.5,875,0,Gas Leakage
35.1,31.1,790,0,Gas Leakage
35.8,34.4,790,0,Gas Leakage
35.3,39.1,702,0,Gas Leakage
45,33.4,742,0,Gas Leakage
28.4,51.5,1081,0,Gas Leakage
44.1,48.6,794,0,Gas Leakage
33.9,33.7,1096,0,Gas Leakage
34.3,27.6,779,0,Gas Leakage
38.6,34.3,711,0,Gas Leakage
41.3,34.7,974,0,Gas Leakage
33.4,36.7,1083,1,Gas Leakage
43.4,48.8,696,0,Gas Leakage
43.7,45.5,1051,0,Gas Leakage
37.5,37.3,1003,0,Gas Leakage
43,54.9,992,0,Gas Leakage
33.5,51.9,801,0,Gas Leakage
31.1,48.7,1067,0,Gas Leakage
30.5,39.7,938,0,Gas Leakage
30.8,41,998,0,Gas Leakage
42.1,33.4,835,0,Gas Leakage
31.2,25.3,870,0,Gas Leakage
31.3,27.1,994,0,Gas Leakage
37,40.2,1023,0,Gas Leakage
37.6,41.5,696,0,Gas Leakage
28.9,43.5,1035,0,Gas Leakage
42.7,37.4,1025,0,Gas Leakage
28.7,30.8,673,1,Gas Leakage
38.8,31.8,1011,0,Gas Leakage
37.9,31.1,1093,0,Gas Leakage
34.9,44.4,718,0,Gas Leakage
28.4,46.4,723,0,Gas Leakage
39.3,50.6,709,0,Gas Leakage
35.3,35.6,877,0,Gas Leakage
35.2,33.9,960,0,Gas Leakage
31,26.7,941,0,Gas Leakage
28.3,47.2,909,0,Gas Leakage
40,31.7,741,0,Gas Leakage
37.6,48.7,656,0,Gas Leakage
35.9,47.3,691,0,Gas Leakage
32.3,30.9,997,0,Gas Leakage
29.1,38,918,0,Gas Leakage
40.3,42.8,731,0,Gas Leakage
36.8,31.3,710,0,Gas Leakage
45,29.5,693,0,Gas Leakage
30.4,50.8,1071,0,Gas Leakage
39.1,48.1,673,0,Gas Leakage
33.8,27.8,985,0,Gas Leakage
31.5,41.1,884,0,Gas Leakage
32.8,38.8,1071,0,Gas Leakage
30.4,33.8,910,0,Gas Leakage
28.8,52.4,1030,0,Gas Leakage
39.2,44.9,834,0,Gas Leakage
39,49.2,656,0,Gas Leakage
32.4,35,892,0,Gas Leakage
34.5,53.7,1075,0,Gas Leakage
42.4,40,688,0,Gas Leakage
39.7,29.5,680,0,Gas Leakage
31.7,40.4,714,0,Gas Leakage
32.8,49.7,827,0,Gas Leakage
43.8,45.9,1092,0,Gas Leakage
39.7,37.9,666,0,Gas Leakage
36.9,28.9,975,0,Gas Leakage
43.7,44.3,740,0,Gas Leakage
33.9,53.5,769,0,Gas Leakage
42.1,50.9,949,0,Gas Leakage
38.2,51.1,694,0,Gas Leakage
39.3,30,699,0,Gas Leakage
44,49,814,0,Gas Leakage
44.6,33.1,1074,0,Gas Leakage
35.9,45.6,855,0,Gas Leakage
35.3,28.5,928,0,Gas Leakage
33.3,53.8,875,0,Gas Leakage
37.5,50.4,1058,0,Gas Leakage
28.5,39.2,685,0,Gas Leakage
33.7,52,981,0,Gas Leakage
28.3,33.6,654,0,Gas Leakage
32.8,40.3,744,0,Gas Leakage
28.1,50.5,687,0,Gas Leakage
34.9,28.1,686,0,Gas Leakage
32.3,40.8,1020,0,Gas Leakage
39.3,48.3,1044,0,Gas Leakage
43.2,34,945,0,Gas Leakage
31.3,28.7,687,0,Gas Leakage
44.2,27.9,894,0,Gas Leakage
29.8,39.9,781,0,Gas Leakage
40.7,37.8,795,0,Gas Leakage
41,47.9,946,0,Gas Leakage
34.7,42.9,905,0,Gas Leakage
29.3,25.9,963,0,Gas Leakage
35,52.4,753,0,Gas Leakage
42.5,46.2,1047,0,Gas Leakage
41,40.5,737,0,Gas Leakage
37.5,53.1,819,0,Gas Leakage
32,25.6,1080,0,Gas Leakage
35.7,30,797,0,Gas Leakage
38.9,46.8,698,0,Gas Leakage
37.5,33.3,868,0,Gas Leakage
34.9,34,979,0,Gas Leakage
32.5,34.3,1076,1,Gas Leakage
37.2,38.2,1075,0,Gas Leakage
37.7,35.5,817,0,Gas Leakage
31.7,49.4,906,0,Gas Leakage
29.3,38.7,1005,0,Gas Leakage
38,28,803,0,Gas Leakage
38.2,33.5,797,0,Gas Leakage
28.6,33.2,1058,0,Gas Leakage
31.5,30.5,869,0,Gas Leakage
29.2,52.3,964,1,Gas Leakage
31.7,27.4,903,0,Gas Leakage
34,44.5,820,0,Gas Leakage
40.1,37.7,1031,0,Gas Leakage
36.7,39.6,922,0,Gas Leakage
44.5,49.6,850,0,Gas Leakage
29.9,38.7,746,0,Gas Leakage
35.5,28.4,762,1,Gas Leakage
33.5,44.3,1095,0,Gas Leakage
40.9,48.2,662,0,Gas Leakage
37.1,26.4,998,0,Gas Leakage
43.4,42.5,1000,0,Gas Leakage
35.2,53.8,985,0,Gas Leakage
37.8,34.6,1079,0,Gas Leakage
35.9,38.2,1056,0,Gas Leakage
42.7,33,1031,0,Gas Leakage
34.8,35.2,838,0,Gas Leakage
35.4,45.5,735,0,Gas Leakage
35.8,27.9,934,0,Gas Leakage
28.8,39.9,808,0,Gas Leakage
39.5,43.1,1042,0,Gas Leakage
34.3,40.8,857,1,Gas Leakage
39.7,47.1,964,0,Gas Leakage
42.8,32.9,939,0,Gas Leakage
31.4,40.9,896,0,Gas Leakage
30.8,46.4,728,0,Gas Leakage
41.1,25.1,768,0,Gas Leakage
39.7,25.9,743,0,Gas Leakage
29.5,36.2,687,0,Gas Leakage
34.7,35.9,1043,0,Gas Leakage
43,37.3,819,0,Gas Leakage
44.8,51.1,1042,0,Gas Leakage
35.8,35.9,976,0,Gas Leakage
44.2,48.5,813,0,Gas Leakage
35.3,28.8,972,0,Gas Leakage
32.5,54.4,794,0,Gas Leakage
37,46.8,754,0,Gas Leakage
31.1,36.4,1043,0,Gas Leakage
39.2,45.2,958,0,Gas Leakage
33.8,39.2,991,0,Gas Leakage
30.3,27,661,0,Gas Leakage
33.2,45.7,658,0,Gas Leakage
28.2,28.5,1024,0,Gas Leakage
39,40.2,924,0,Gas Leakage
29.6,46.4,727,0,Gas Leakage
38.8,36.2,657,0,Gas Leakage
36.3,51.6,1036,0,Gas Leakage
29.7,43.3,932,0,Gas Leakage
34.3,49.5,754,0,Gas Leakage
44.2,54.8,810,0,Gas Leakage
40.1,52.8,868,0,Gas Leakage
37.3,43.2,737,0,Gas Leakage
29.1,48.5,948,0,Gas Leakage
33.1,40,769,0,Gas Leakage
28.9,53.4,1027,0,Gas Leakage
42.2,47.2,742,0,Gas Leakage
36.4,51.2,1055,0,Gas Leakage
32.7,37.3,1077,0,Gas Leakage
34.1,35,897,0,Gas Leakage
43.1,53.6,888,0,Gas Leakage
39.8,46.2,747,0,Gas Leakage
44.1,25,946,0,Gas Leakage
37.4,39.2,717,1,Gas Leakage
30.7,53.1,651,0,Gas Leakage
40.3,27.5,907,0,Gas Leakage
40,35.9,1043,0,Gas Leakage
42.2,41.9,771,0,Gas Leakage
44.2,41.7,1042,0,Gas Leakage
35.1,53.6,977,0,Gas Leakage
36.9,51.6,855,0,Gas Leakage
31.7,25.9,776,0,Gas Leakage
32.4,53.3,1073,0,Gas Leakage
33.6,42.4,1093,0,Gas Leakage
34.5,50.7,730,0,Gas Leakage
42.2,41.9,868,0,Gas Leakage
40.4,45.7,1064,0,Gas Leakage
38.2,26.5,915,0,Gas Leakage
31.6,51.3,851,0,Gas Leakage
38.7,27.4,856,0,Gas Leakage
29.4,27.1,826,0,Gas Leakage
38.6,50.5,935,0,Gas Leakage
37.7,27,973,0,Gas Leakage
41.2,36.9,783,0,Gas Leakage
34.8,27.2,992,0,Gas Leakage
29.9,33.5,741,0,Gas Leakage
34,47.2,745,0,Gas Leakage
30.3,29.4,729,0,Gas Leakage
34.8,40.1,762,0,Gas Leakage
30.9,42.8,992,0,Gas Leakage
29,41.5,842,0,Gas Leakage
33.7,25.8,842,0,Gas Leakage
37.9,39.6,846,0,Gas Leakage
33.4,52.9,904,0,Gas Leakage
42.8,30.4,892,0,Gas Leakage
38.9,30.3,757,0,Gas Leakage
43.1,37.5,724,0,Gas Leakage
30.5,41,1005,0,Gas Leakage
33.3,51.4,861,0,Gas Leakage
42.6,45,1045,0,Gas Leakage
33.3,36.9,1044,0,Gas Leakage
40.1,43.6,1092,0,Gas Leakage
44,38.5,1053,0,Gas Leakage
28.9,51.3,758,0,Gas Leakage
33.3,25.1,940,0,Gas Leakage
42.6,29.6,949,1,Gas Leakage
39.8,43.8,760,0,Gas Leakage
35.8,25.1,1073,0,Gas Leakage
33.2,31.4,907,0,Gas Leakage
33.1,42.7,970,0,Gas Leakage
35.4,45.9,801,0,Gas Leakage
38.8,49,989,0,Gas Leakage
38.9,42.7,763,0,Gas Leakage
28.4,53.8,859,0,Gas Leakage
40.5,49.8,1078,0,Gas Leakage
34.4,41.3,653,0,Gas Leakage
36.7,45.8,959,0,Gas Leakage
33.2,55,910,0,Gas Leakage
33,36.2,868,0,Gas Leakage
41.9,54,835,0,Gas Leakage
42.8,49.2,1009,0,Gas Leakage
40.8,27.6,730,0,Gas Leakage
40.7,37.3,879,0,Gas Leakage
38.9,43.8,1054,0,Gas Leakage
39.8,37,734,0,Gas Leakage
29.9,52.3,710,0,Gas Leakage
28.2,40.9,903,0,Gas Leakage
36,34,805,0,Gas Leakage
35.1,26.6,746,0,Gas Leakage
40.7,29,733,0,Gas Leakage
36.8,35.2,693,0,Gas Leakage
36.4,28.1,686,0,Gas Leakage
36.1,42.9,863,0,Gas Leakage
41.3,39.1,1003,0,Gas Leakage
39.5,29.8,1038,0,Gas Leakage
36.9,40.9,1042,0,Gas Leakage
29.1,47.3,677,0,Gas Leakage
35,34.9,714,0,Gas Leakage
31.6,47.9,842,0,Gas Leakage
41.8,32.1,717,0,Gas Leakage
35.7,51.9,728,0,Gas Leakage
42.1,52.8,1093,0,Gas Leakage
32.6,32.6,1051,0,Gas Leakage
32.6,53.9,1056,0,Gas Leakage
36,44.5,1023,0,Gas Leakage
28.8,39.8,765,0,Gas Leakage
35.7,52.4,741,1,Gas Leakage
28.7,25.4,716,0,Gas Leakage
28.2,53.6,997,0,Gas Leakage
34.1,54.9,927,0,Gas Leakage
40.9,28.4,794,0,Gas Leakage
35.5,41.7,779,0,Gas Leakage
42.6,38.1,787,0,Gas Leakage
35,37,1038,0,Gas Leakage
38.9,25.8,841,0,Gas Leakage
40.3,54,1057,0,Gas Leakage
29.8,38.6,910,0,Gas Leakage
31.3,33.3,934,0,Gas Leakage
28.6,45.7,1095,0,Gas Leakage
30.9,27.8,967,0,Gas Leakage
38.7,53.5,721,0,Gas Leakage
40.1,54.5,663,0,Gas Leakage
29.6,49.4,1093,0,Gas Leakage
37.7,46,836,0,Gas Leakage
31.6,26.9,674,0,Gas Leakage
44.6,54,677,0,Gas Leakage
41.7,49.9,707,0,Gas Leakage
35,52.9,1003,0,Gas Leakage
33.5,40.8,779,0,Gas Leakage
41.7,33.9,896,0,Gas Leakage
35.2,54,752,0,Gas Leakage
33,34.1,1056,0,Gas Leakage
32.7,30.8,975,0,Gas Leakage
28.7,46.5,1063,0,Gas Leakage
43.2,42.2,1010,0,Gas Leakage
42.6,34.3,739,0,Gas Leakage
28.5,38.1,652,1,Gas Leakage
35,44.2,1094,0,Gas Leakage
36.8,52.9,903,1,Gas Leakage
40.6,45.4,782,0,Gas Leakage
43.8,48.8,847,0,Gas Leakage
31.5,45.3,878,0,Gas Leakage
38.4,43.8,1046,0,Gas Leakage
36.5,45,770,0,Gas Leakage
41.1,26.9,808,0,Gas Leakage
33.1,50.7,1065,0,Gas Leakage
31.5,49.4,915,0,Gas Leakage
30.6,52.2,1063,0,Gas Leakage
32.8,33.9,1077,0,Gas Leakage
42.8,54.4,1080,0,Gas Leakage
43.8,36.9,846,0,Gas Leakage
40.9,47.7,836,0,Gas Leakage
39.3,38.4,758,0,Gas Leakage
33.6,38.2,740,0,Gas Leakage
42.8,49,655,0,Gas Leakage
29.5,36.9,854,0,Gas Leakage
40.1,45,1078,0,Gas Leakage
40.2,31.1,759,0,Gas Leakage
29.9,25,1065,0,Gas Leakage
35.1,29.1,1045,0,Gas Leakage
34.8,47.2,850,0,Gas Leakage
39.3,32.2,1048,0,Gas Leakage
29.7,51.3,738,0,Gas Leakage
44.5,41.8,768,0,Gas Leakage
44,47,685,0,Gas Leakage
41.7,31.4,709,0,Gas Leakage
31.5,38.4,906,0,Gas Leakage
36.8,33.9,943,0,Gas Leakage
43.7,41.8,1098,0,Gas Leakage
44.2,47.4,666,0,Gas Leakage
41.3,28.3,696,0,Gas Leakage
28.1,30.1,1021,0,Gas Leakage
40.6,36.5,1084,0,Gas Leakage
29,48.6,941,0,Gas Leakage
38.3,54.4,876,0,Gas Leakage
39.4,41.7,796,0,Gas Leakage
31.8,38.8,717,0,Gas Leakage
37.6,52.4,913,0,Gas Leakage
39.9,43.2,789,0,Gas Leakage
29.9,33.7,855,1,Gas Leakage
38.6,25.5,915,0,Gas Leakage
33.6,54,954,0,Gas Leakage
43.5,49.3,983,0,Gas Leakage
32.1,49.4,1008,0,Gas Leakage
41.3,34,928,0,Gas Leakage
28.4,37.4,1094,0,Gas Leakage
41.6,48.1,1095,0,Gas Leakage
36.1,53.5,683,0,Gas Leakage
36.9,39.1,919,0,Gas Leakage
44.5,30.7,862,0,Gas Leakage
41.4,25.5,874,0,Gas Leakage
31,43.4,1078,0,Gas Leakage
41.8,27.5,1060,0,Gas Leakage
39.4,52.3,655,0,Gas Leakage
28.5,47.9,800,0,Gas Leakage
44.6,31.7,945,0,Gas Leakage
40.5,37.6,850,0,Gas Leakage
31.7,29.2,765,0,Gas Leakage
42.1,35.8,993,1,Gas Leakage
43.6,32.1,943,0,Gas Leakage
41.9,28.1,938,0,Gas Leakage
28.6,32.9,942,0,Gas Leakage
35.8,36.7,931,0,Gas Leakage
42.6,52.3,777,0,Gas Leakage
34.1,41,657,0,Gas Leakage
30.9,30.3,951,0,Gas Leakage
42.1,34.5,1091,0,Gas Leakage
30.5,25.1,781,0,Gas Leakage
29.9,29.4,983,0,Gas Leakage
37.9,32.8,1066,0,Gas Leakage
41.1,49.8,791,0,Gas Leakage
36.8,26.5,982,0,Gas Leakage
29.3,31,941,0,Gas Leakage
31.8,51.9,657,0,Gas Leakage
35.4,54.1,906,0,Gas Leakage
32.8,35.1,861,0,Gas Leakage
29.7,49.9,692,0,Gas Leakage
30.9,37.2,1090,0,Gas Leakage
38.4,41.3,1092,0,Gas Leakage
42.7,50.3,720,0,Gas Leakage
37.9,26.9,755,0,Gas Leakage
34.1,52.2,908,0,Gas Leakage
30.3,27.9,849,0,Gas Leakage
39.7,31.1,735,0,Gas Leakage
34.1,50.7,976,0,Gas Leakage
44.3,25.8,986,0,Gas Leakage
31.8,41.4,998,0,Gas Leakage
43.5,45.2,1000,0,Gas Leakage
41.8,48.8,712,0,Gas Leakage
29.8,40.6,695,0,Gas Leakage
32.4,51.2,909,0,Gas Leakage
44.4,35.8,834,0,Gas Leakage
34,41.5,1093,1,Gas Leakage
30,39.1,1018,0,Gas Leakage
33.4,41.9,977,0,Gas Leakage
30.3,51.8,787,0,Gas Leakage
33.4,50.5,1011,0,Gas Leakage
29.1,54.1,799,0,Gas Leakage
40.8,41,843,0,Gas Leakage
35.7,45.2,967,0,Gas Leakage
30.3,36.1,797,0,Gas Leakage
39.7,48,862,0,Gas Leakage
44.6,42.5,1057,0,Gas Leakage
41.5,33.8,677,0,Gas Leakage
37.7,28.5,989,0,Gas Leakage
37.5,40.4,802,0,Gas Leakage
31.7,29.4,765,0,Gas Leakage
28.7,47.1,696,0,Gas Leakage
42.6,50.9,952,0,Gas Leakage
37.7,53.2,998,0,Gas Leakage
34.4,38.7,1065,0,Gas Leakage
29.1,48.7,669,0,Gas Leakage
36,27,881,0,Gas Leakage
43.6,42.7,786,0,Gas Leakage
28.5,53.3,716,0,Gas Leakage
36.7,51.6,787,0,Gas Leakage
36.2,32.8,957,0,Gas Leakage
38.5,33.9,1007,0,Gas Leakage
33.8,31,981,0,Gas Leakage
38,50.7,793,0,Gas Leakage
29.7,48.8,702,0,Gas Leakage
31.8,48,976,0,Gas Leakage
37.6,26.4,981,0,Gas Leakage
41.5,31.9,668,0,Gas Leakage
30.6,45.5,1100,0,Gas Leakage
29.8,28.4,1029,0,Gas Leakage
32.7,51.5,1097,0,Gas Leakage
42.5,31.1,666,0,Gas Leakage
38.6,46.6,848,0,Gas Leakage
41.1,35,658,0,Gas Leakage
37.1,37.5,816,0,Gas Leakage
37.5,30.1,1027,0,Gas Leakage
30.7,32.2,1076,0,Gas Leakage
